dstport,protocol,tag
4774,tcp,sv_P5
10792,gre,sv_P5
59075,gre,sv_P4
31426,tcp,sv_P1
52071,udp,sv_P5
13336,udp,sv_P2
51415,gre,sv_P1
54570,gre,sv_P2
40203,icmp,email
52841,tcp,sv_P4
38670,icmp,sv_P2
36649,icmp,sv_P10
11358,udp,email
31855,udp,sv_P1
45967,icmp,sv_P3
2037,gre,sv_P3
5433,icmp,sv_P10
48552,gre,sv_P4
37958,gre,sv_P4
26979,tcp,sv_P5
50626,tcp,sv_P10
21648,gre,sv_P3
46195,tcp,sv_P2
13369,tcp,sv_P3
35546,tcp,sv_P5
53572,udp,sv_P5
18914,icmp,sv_P4
27551,tcp,sv_P10
31196,tcp,sv_P2
26613,icmp,sv_P2
28080,icmp,sv_P1
3967,icmp,sv_P3
60879,gre,sv_P1
63458,gre,sv_P1
7979,gre,sv_P1
57240,gre,sv_P10
44932,gre,sv_P1
45702,gre,sv_P5
2266,icmp,sv_P5
14900,tcp,email
18910,tcp,sv_P4
63975,gre,sv_P2
158,udp,sv_P4
60097,udp,sv_P2
64370,tcp,sv_P2
34256,udp,sv_P4
10339,icmp,sv_P4
28091,icmp,sv_P4
37440,gre,sv_P5
20584,tcp,sv_P4
12204,gre,sv_P10
24997,udp,sv_P4
31544,tcp,sv_P2
12843,gre,sv_P1
34601,gre,sv_P2
53991,gre,sv_P10
28153,udp,sv_P10
31668,gre,sv_P1
42607,udp,sv_P10
23560,gre,sv_P4
20350,gre,sv_P5
43178,icmp,sv_P1
53510,tcp,sv_P10
54422,gre,sv_P10
13334,udp,sv_P3
34427,tcp,sv_P2
162,gre,sv_P1
41065,icmp,sv_P1
62719,gre,email
54369,icmp,sv_P1
32598,gre,sv_P2
40719,tcp,sv_P2
51404,gre,sv_P3
39421,tcp,email
64806,udp,sv_P2
15515,icmp,sv_P1
51056,gre,email
24225,tcp,sv_P5
24110,udp,sv_P10
48779,icmp,sv_P10
53503,udp,sv_P3
46202,udp,sv_P4
61488,gre,sv_P4
57611,icmp,email
16378,icmp,sv_P10
49186,tcp,sv_P4
23818,icmp,email
51093,udp,sv_P4
53282,icmp,sv_P3
45438,udp,sv_P5
23208,udp,sv_P3
14676,gre,sv_P5
51805,gre,email
14137,gre,sv_P2
56508,udp,sv_P4
8902,udp,sv_P2
18755,gre,sv_P2
60339,gre,sv_P3
55189,udp,sv_P2
17836,gre,email
5702,tcp,sv_P4
38145,tcp,sv_P1
24537,tcp,sv_P1
55240,icmp,sv_P4
8799,gre,sv_P3
30417,tcp,sv_P2
17477,gre,sv_P2
36197,tcp,sv_P1
11219,tcp,sv_P1
37644,tcp,sv_P3
22512,tcp,sv_P3
48025,icmp,sv_P2
53075,icmp,sv_P5
50021,udp,sv_P4
58003,udp,sv_P3
55356,icmp,sv_P4
19882,icmp,sv_P5
33084,tcp,email
4369,icmp,sv_P10
50980,tcp,sv_P3
30383,udp,sv_P10
7926,udp,sv_P2
54490,icmp,sv_P5
52073,udp,sv_P4
11545,tcp,sv_P1
21826,icmp,sv_P1
31453,gre,email
37509,tcp,sv_P4
61167,gre,sv_P10
55106,icmp,email
46957,gre,email
23501,icmp,sv_P5
45172,tcp,sv_P5
61232,udp,sv_P5
11661,udp,sv_P5
12097,tcp,sv_P5
41557,tcp,sv_P2
61111,tcp,email
32044,udp,sv_P1
484,gre,email
15693,tcp,sv_P1
43511,udp,email
38367,icmp,sv_P5
38571,udp,sv_P10
31878,icmp,sv_P10
60816,icmp,email
47164,icmp,sv_P2
62204,tcp,sv_P2
28492,gre,sv_P4
12579,udp,sv_P4
28628,udp,sv_P1
12836,udp,email
8644,icmp,sv_P5
8398,gre,sv_P2
45339,tcp,sv_P4
40458,icmp,sv_P4
37259,icmp,sv_P1
13721,tcp,sv_P1
8875,gre,sv_P1
48691,udp,sv_P1
10281,udp,sv_P2
20871,udp,sv_P3
13491,icmp,sv_P2
36310,icmp,email
14543,icmp,sv_P5
22319,udp,sv_P5
35353,icmp,sv_P3
2455,tcp,sv_P5
57928,icmp,email
45858,icmp,sv_P2
23126,tcp,sv_P4
33532,tcp,email
59964,gre,sv_P1
32775,gre,email
20050,icmp,sv_P1
64998,tcp,sv_P2
41638,gre,sv_P5
64814,tcp,email
55742,tcp,email
41886,udp,sv_P10
59833,tcp,sv_P10
55570,gre,email
48381,tcp,sv_P3
30258,gre,sv_P10
62748,udp,sv_P4
53805,udp,sv_P1
3334,udp,sv_P5
34162,udp,sv_P5
46328,icmp,sv_P2
37631,icmp,sv_P5
520,icmp,sv_P10
55735,tcp,sv_P3
39017,udp,sv_P2
23139,tcp,sv_P2
61901,icmp,sv_P2
47149,gre,sv_P2
60598,tcp,sv_P4
27031,gre,sv_P1
15558,icmp,sv_P4
6596,udp,sv_P4
28869,icmp,sv_P4
46242,udp,sv_P2
60789,gre,sv_P10
24443,icmp,sv_P2
33331,gre,sv_P10
26589,gre,sv_P2
55293,gre,sv_P10
51874,udp,sv_P10
41769,tcp,sv_P1
9543,tcp,sv_P3
11903,tcp,email
30276,gre,sv_P5
55183,udp,sv_P10
3511,tcp,sv_P10
42538,udp,sv_P2
22153,tcp,email
34440,gre,sv_P4
27327,gre,sv_P2
41061,tcp,sv_P1
40972,icmp,sv_P2
14008,gre,sv_P1
9979,udp,sv_P4
19199,gre,sv_P3
51882,udp,email
9382,icmp,sv_P4
49591,tcp,sv_P4
1782,udp,sv_P5
1716,gre,sv_P10
36782,tcp,sv_P1
55165,icmp,sv_P1
53570,tcp,sv_P5
9411,tcp,email
48454,icmp,sv_P1
9164,gre,sv_P5
39725,icmp,sv_P4
16376,icmp,sv_P1
34738,udp,sv_P10
54123,gre,sv_P2
62974,gre,sv_P4
26343,tcp,sv_P5
65408,icmp,sv_P2
33051,gre,email
43030,udp,sv_P2
47629,icmp,sv_P5
9827,udp,sv_P4
26961,tcp,sv_P10
7786,tcp,sv_P4
57972,tcp,sv_P1
34451,gre,sv_P4
11640,tcp,sv_P5
4567,udp,email
58266,tcp,sv_P10
60715,udp,email
12743,gre,sv_P3
47857,gre,sv_P10
6198,icmp,email
56362,gre,sv_P2
53190,udp,sv_P5
62261,icmp,sv_P2
59543,tcp,sv_P1
26622,icmp,sv_P3
57132,icmp,sv_P1
28829,gre,sv_P1
34858,icmp,sv_P10
6468,gre,sv_P1
49541,tcp,sv_P5
48524,tcp,sv_P2
13934,udp,email
56650,icmp,sv_P2
44801,tcp,email
21456,udp,sv_P10
12764,udp,sv_P10
48357,tcp,sv_P10
55116,icmp,sv_P4
14177,icmp,sv_P1
27642,udp,sv_P3
20504,tcp,sv_P10
20640,gre,sv_P1
27567,icmp,sv_P5
13521,icmp,email
9933,gre,sv_P4
56503,udp,sv_P10
25419,udp,sv_P3
34142,icmp,sv_P5
38960,tcp,sv_P4
8579,gre,sv_P10
20346,gre,sv_P4
6552,udp,sv_P5
9309,gre,email
62062,tcp,email
7361,tcp,sv_P5
47103,udp,sv_P1
9959,gre,email
17736,udp,sv_P4
21015,tcp,sv_P2
51363,icmp,sv_P5
60359,udp,sv_P2
11398,gre,sv_P2
61554,gre,email
16851,tcp,sv_P4
24380,tcp,sv_P10
50188,gre,email
55057,udp,email
8448,gre,sv_P2
65256,gre,sv_P2
54554,udp,sv_P4
49139,udp,sv_P4
57664,udp,sv_P1
40815,udp,sv_P2
33109,udp,sv_P3
17826,tcp,sv_P2
23671,gre,sv_P3
20537,udp,sv_P5
58423,icmp,email
58859,udp,sv_P5
64317,udp,sv_P2
42499,gre,sv_P1
21924,udp,sv_P5
19055,gre,sv_P1
45250,tcp,sv_P10
36535,udp,sv_P5
22613,udp,sv_P4
56085,gre,sv_P3
8219,udp,sv_P10
63722,udp,sv_P5
38351,udp,email
19539,icmp,sv_P5
6487,tcp,sv_P4
48056,icmp,sv_P1
15075,icmp,sv_P3
55312,icmp,sv_P3
16085,icmp,sv_P2
34861,tcp,email
36141,gre,sv_P3
42883,udp,email
60121,tcp,sv_P2
26068,gre,sv_P3
14158,tcp,sv_P3
31668,icmp,sv_P3
42982,icmp,sv_P2
46984,tcp,sv_P1
6009,udp,sv_P10
64022,udp,sv_P5
16587,icmp,sv_P4
20703,tcp,sv_P3
27682,icmp,sv_P1
59693,udp,sv_P4
24871,udp,sv_P4
31150,udp,sv_P10
21450,udp,sv_P5
20873,udp,sv_P4
63512,icmp,sv_P10
3061,tcp,sv_P2
44500,icmp,sv_P4
56277,udp,sv_P4
38206,gre,sv_P3
58847,icmp,email
54302,tcp,sv_P3
32274,gre,email
18436,udp,sv_P2
50494,tcp,sv_P1
51782,icmp,sv_P3
6039,icmp,sv_P5
12858,icmp,sv_P2
38952,udp,sv_P10
18211,udp,sv_P5
39442,icmp,sv_P2
42387,tcp,sv_P3
7444,icmp,sv_P3
26240,icmp,sv_P5
22556,icmp,sv_P10
63705,gre,sv_P2
36394,gre,sv_P1
13971,gre,email
41278,gre,sv_P4
9686,gre,sv_P1
9431,icmp,sv_P3
35141,tcp,sv_P3
60247,tcp,sv_P10
2235,udp,email
293,tcp,sv_P5
8098,icmp,sv_P3
57707,udp,sv_P4
7499,icmp,sv_P10
42141,gre,sv_P10
15050,tcp,sv_P5
56947,icmp,sv_P2
5031,udp,sv_P1
10258,udp,sv_P2
15906,icmp,sv_P10
43572,udp,email
6450,icmp,sv_P5
38907,gre,sv_P5
3638,gre,sv_P1
63756,udp,sv_P1
43933,icmp,email
44902,icmp,sv_P4
60524,icmp,sv_P3
52512,gre,sv_P4
59914,gre,sv_P10
9315,tcp,sv_P4
4550,gre,sv_P1
15376,udp,sv_P1
13406,udp,sv_P4
8546,tcp,sv_P4
7556,icmp,sv_P10
22755,tcp,sv_P2
58547,gre,sv_P2
2650,udp,sv_P3
56875,udp,sv_P1
50838,udp,sv_P3
18503,udp,sv_P1
56177,tcp,sv_P5
12064,tcp,sv_P1
60304,icmp,sv_P3
15194,icmp,sv_P3
49803,udp,sv_P5
39376,icmp,email
6508,gre,sv_P1
14311,icmp,sv_P2
3334,icmp,sv_P1
46842,udp,sv_P3
35231,icmp,sv_P1
17819,icmp,sv_P10
56983,tcp,sv_P2
58186,udp,sv_P2
887,udp,sv_P10
28507,udp,sv_P2
51272,tcp,sv_P10
31788,gre,sv_P5
41460,tcp,email
47390,gre,sv_P2
5105,tcp,sv_P2
58230,tcp,email
53523,udp,sv_P10
61535,icmp,sv_P1
18459,tcp,sv_P5
55697,icmp,sv_P5
40723,icmp,sv_P3
11586,tcp,email
20924,gre,email
13251,tcp,sv_P3
32337,udp,sv_P3
64918,udp,sv_P1
25816,udp,sv_P10
47653,tcp,sv_P2
17628,udp,sv_P2
28176,udp,sv_P3
7179,icmp,sv_P3
34056,gre,sv_P1
937,icmp,email
1566,tcp,email
11593,gre,sv_P4
18432,gre,sv_P5
63398,tcp,sv_P10
63382,udp,sv_P2
8822,icmp,sv_P2
6602,tcp,sv_P3
2606,tcp,sv_P1
410,tcp,sv_P4
19243,udp,sv_P4
48567,tcp,sv_P3
64753,udp,sv_P5
11402,udp,sv_P3
59273,udp,email
2429,icmp,sv_P3
46055,icmp,sv_P4
49138,tcp,sv_P4
6233,icmp,sv_P1
59092,icmp,sv_P3
19448,tcp,sv_P5
28395,udp,sv_P4
42655,gre,sv_P10
37191,tcp,sv_P5
14505,tcp,sv_P3
5529,icmp,email
15073,udp,sv_P4
25059,icmp,sv_P2
35596,gre,sv_P4
53463,udp,sv_P3
47956,icmp,sv_P3
48496,udp,sv_P5
50654,tcp,sv_P1
19261,tcp,sv_P2
49004,icmp,sv_P10
35220,udp,sv_P10
3067,tcp,sv_P1
19158,tcp,email
59622,tcp,sv_P2
53181,icmp,sv_P1
25615,udp,sv_P1
31322,udp,sv_P1
57569,gre,sv_P5
52013,gre,sv_P3
38801,tcp,sv_P1
27447,gre,sv_P3
44281,icmp,sv_P1
20720,gre,sv_P5
55314,udp,sv_P2
45872,gre,sv_P3
140,icmp,sv_P4
45074,icmp,sv_P5
1431,gre,sv_P3
23079,udp,sv_P2
27064,tcp,sv_P10
65514,gre,sv_P2
21302,tcp,sv_P3
45817,gre,sv_P10
60630,udp,sv_P4
31611,udp,sv_P4
61997,icmp,sv_P5
22896,gre,email
46220,tcp,sv_P10
58469,icmp,sv_P10
50671,udp,sv_P3
9544,icmp,sv_P3
65189,tcp,sv_P2
18056,gre,sv_P1
22498,udp,sv_P10
65232,tcp,sv_P3
41887,udp,sv_P10
33681,tcp,sv_P10
16445,gre,sv_P5
40179,tcp,sv_P4
53932,gre,sv_P1
30276,icmp,email
3008,udp,sv_P4
51910,gre,sv_P3
39306,gre,sv_P3
34813,udp,sv_P1
725,gre,email
11246,tcp,sv_P10
13148,tcp,sv_P10
60089,gre,sv_P1
26237,udp,sv_P1
48097,gre,sv_P10
11774,gre,email
18983,gre,sv_P4
7231,icmp,sv_P10
27581,icmp,sv_P3
9181,udp,sv_P1
63994,icmp,sv_P4
47391,gre,email
40196,tcp,sv_P10
39618,tcp,sv_P2
20296,udp,sv_P2
26489,gre,sv_P4
5225,icmp,email
226,gre,sv_P3
14611,gre,email
24062,udp,sv_P5
61829,icmp,sv_P10
34567,icmp,sv_P2
12107,icmp,sv_P5
61264,tcp,sv_P5
4276,icmp,sv_P5
11940,udp,email
60103,tcp,sv_P4
28046,icmp,sv_P1
20553,tcp,email
43371,icmp,email
25778,tcp,sv_P3
10054,icmp,sv_P5
9316,icmp,sv_P2
52630,udp,sv_P3
37757,icmp,email
8848,tcp,sv_P5
12335,udp,sv_P5
51713,tcp,sv_P5
6333,gre,sv_P10
4612,gre,email
59040,udp,sv_P5
17039,udp,sv_P4
52635,tcp,sv_P4
27574,gre,sv_P4
21381,icmp,sv_P4
61788,tcp,sv_P5
29990,udp,sv_P4
37779,tcp,sv_P1
23192,icmp,sv_P10
36267,tcp,email
27032,tcp,sv_P1
25830,gre,sv_P3
43402,icmp,email
28889,icmp,sv_P2
16850,icmp,sv_P10
51424,icmp,sv_P4
17987,udp,sv_P10
22252,udp,sv_P4
28991,gre,sv_P1
11887,gre,sv_P2
14288,gre,sv_P5
38369,tcp,sv_P5
49807,gre,sv_P5
12238,gre,sv_P1
9403,gre,sv_P10
59331,icmp,sv_P3
40756,udp,sv_P5
19918,tcp,sv_P5
61266,udp,sv_P1
56176,icmp,email
30907,icmp,sv_P1
7991,tcp,sv_P3
36156,tcp,sv_P1
34900,tcp,sv_P1
21796,icmp,sv_P10
53690,udp,sv_P3
37695,gre,email
7385,icmp,sv_P2
21588,gre,sv_P4
57652,tcp,sv_P1
743,udp,sv_P5
35698,gre,sv_P1
35680,udp,sv_P2
506,tcp,sv_P4
8983,udp,sv_P3
14643,tcp,sv_P10
64248,tcp,email
42680,icmp,sv_P3
54282,udp,email
33039,gre,sv_P2
60702,udp,sv_P2
5199,icmp,sv_P10
48930,tcp,sv_P1
4224,tcp,sv_P1
50486,tcp,sv_P2
2440,tcp,sv_P4
53580,gre,sv_P10
40566,tcp,sv_P2
61762,tcp,sv_P5
61163,tcp,sv_P5
21289,tcp,sv_P10
5881,tcp,sv_P4
28756,gre,sv_P1
51265,tcp,email
50177,icmp,sv_P5
57001,gre,sv_P3
37473,gre,sv_P10
29526,udp,sv_P3
48016,tcp,sv_P4
38703,gre,sv_P3
63353,gre,email
58348,gre,sv_P3
44672,udp,sv_P10
51707,udp,sv_P10
7029,gre,sv_P1
13046,gre,sv_P1
12371,udp,sv_P1
18503,tcp,sv_P2
16206,icmp,email
47007,icmp,sv_P5
5183,tcp,sv_P3
44710,tcp,sv_P10
3776,gre,sv_P2
55871,udp,sv_P5
51960,tcp,sv_P4
7441,gre,sv_P1
18944,tcp,sv_P10
44587,udp,sv_P5
19731,icmp,sv_P10
5235,gre,sv_P5
33617,icmp,sv_P1
10410,tcp,sv_P10
8115,udp,sv_P2
30560,udp,sv_P1
10621,gre,sv_P2
56608,gre,sv_P5
2644,udp,sv_P4
7980,icmp,sv_P3
57574,gre,sv_P2
55862,icmp,sv_P10
9522,udp,sv_P1
59973,gre,email
57106,gre,sv_P10
29297,icmp,sv_P1
25398,tcp,sv_P1
15880,icmp,sv_P2
53157,icmp,sv_P3
23815,tcp,sv_P4
41281,icmp,sv_P2
20502,icmp,sv_P10
935,tcp,sv_P5
22160,udp,sv_P1
35387,icmp,sv_P10
39309,udp,sv_P2
31829,udp,sv_P2
45977,udp,sv_P5
61860,gre,email
24493,udp,sv_P3
37395,udp,sv_P4
7875,udp,sv_P4
49960,udp,sv_P10
3305,gre,sv_P4
1894,gre,sv_P3
39665,tcp,sv_P1
19462,icmp,sv_P4
52266,gre,sv_P3
2271,tcp,email
60625,udp,sv_P4
13258,icmp,sv_P10
2209,tcp,sv_P10
52936,gre,sv_P2
17516,tcp,sv_P4
19211,tcp,email
57342,gre,sv_P5
44370,icmp,sv_P10
12913,udp,email
17881,icmp,sv_P10
3083,icmp,email
31710,gre,sv_P4
24162,tcp,sv_P4
33218,udp,sv_P5
36952,gre,sv_P3
33859,udp,sv_P2
8759,icmp,sv_P4
14100,udp,sv_P4
57113,tcp,sv_P10
37498,icmp,sv_P2
9762,icmp,email
52856,tcp,sv_P1
26938,udp,sv_P10
8588,icmp,sv_P5
9166,udp,sv_P5
63445,tcp,sv_P2
34548,gre,sv_P1
63238,tcp,sv_P2
24548,icmp,sv_P5
36231,udp,sv_P2
49789,icmp,sv_P4
57103,tcp,sv_P10
58700,tcp,sv_P4
56446,icmp,sv_P4
58573,udp,email
56737,gre,sv_P5
15724,tcp,sv_P2
23429,icmp,sv_P4
18795,icmp,email
22014,udp,sv_P1
55921,udp,email
15750,icmp,sv_P3
6125,tcp,sv_P3
22212,udp,sv_P10
30335,icmp,sv_P4
58784,tcp,sv_P5
4935,icmp,sv_P3
13444,tcp,sv_P10
36786,tcp,sv_P4
2406,icmp,sv_P4
53510,gre,sv_P4
28414,udp,sv_P2
27801,gre,email
54413,gre,sv_P5
37464,tcp,sv_P10
7418,gre,email
49007,udp,sv_P10
50624,gre,sv_P10
54707,tcp,email
38722,tcp,sv_P4
42000,gre,sv_P5
62744,udp,sv_P5
10382,udp,sv_P10
16323,udp,sv_P10
43826,icmp,sv_P1
50041,tcp,sv_P3
15103,gre,email
41072,gre,sv_P2
8723,tcp,sv_P1
40968,udp,email
7874,gre,sv_P1
2253,udp,sv_P4
22396,gre,sv_P10
10242,tcp,sv_P1
16837,icmp,sv_P1
57508,icmp,sv_P1
7206,udp,email
11638,icmp,sv_P2
29444,gre,sv_P4
51600,tcp,sv_P4
18492,gre,email
34083,gre,sv_P4
1406,gre,sv_P4
2992,gre,sv_P2
45594,icmp,sv_P10
61755,tcp,sv_P5
12298,tcp,email
12422,udp,sv_P10
27980,tcp,sv_P2
65113,udp,sv_P2
32122,gre,sv_P3
28394,icmp,sv_P3
45598,icmp,sv_P2
50500,tcp,sv_P3
17307,udp,sv_P10
21729,icmp,sv_P2
52519,tcp,sv_P10
58276,tcp,sv_P10
19842,udp,sv_P5
57586,tcp,email
29274,tcp,sv_P10
28437,tcp,sv_P1
31397,icmp,email
38524,udp,sv_P4
44256,icmp,sv_P5
14246,udp,sv_P10
57537,gre,sv_P5
14167,udp,sv_P5
40717,udp,sv_P3
65535,tcp,sv_P5
37716,gre,sv_P10
7504,gre,sv_P3
41842,tcp,sv_P5
7156,gre,sv_P2
42548,icmp,sv_P5
23963,tcp,sv_P1
47928,gre,email
29908,tcp,sv_P4
19602,icmp,sv_P3
18196,tcp,sv_P10
44836,icmp,sv_P3
17890,udp,email
52791,gre,sv_P4
2895,tcp,sv_P2
9060,icmp,sv_P2
57436,tcp,sv_P1
48738,tcp,sv_P5
64974,udp,sv_P1
7155,gre,email
33542,icmp,sv_P1
17970,icmp,email
7610,icmp,sv_P10
3965,icmp,sv_P3
2186,gre,sv_P2
10007,udp,sv_P10
38398,udp,sv_P5
32863,tcp,sv_P4
6224,gre,email
41405,gre,sv_P4
36608,udp,email
16626,udp,sv_P5
44367,gre,email
15492,tcp,sv_P2
15551,icmp,sv_P4
54303,tcp,sv_P4
27012,tcp,sv_P3
43745,icmp,sv_P10
12424,udp,sv_P10
46947,udp,sv_P1
34227,udp,sv_P3
62435,tcp,sv_P2
57648,tcp,sv_P1
14829,udp,email
31396,udp,email
30552,gre,sv_P2
19143,udp,sv_P4
4605,icmp,sv_P2
46521,udp,sv_P1
31814,udp,sv_P1
48173,tcp,sv_P10
25391,tcp,sv_P5
52470,tcp,sv_P5
17329,gre,sv_P10
32135,udp,sv_P5
2775,icmp,sv_P4
26820,udp,sv_P2
16110,tcp,sv_P10
39291,tcp,sv_P3
13026,icmp,sv_P4
20579,gre,sv_P4
43659,udp,sv_P2
26209,gre,email
29799,udp,sv_P4
49528,tcp,sv_P3
50881,gre,email
43498,icmp,sv_P1
49549,gre,sv_P4
30573,udp,sv_P3
52161,icmp,sv_P5
53511,udp,email
58878,icmp,sv_P10
1958,tcp,sv_P3
43619,tcp,sv_P5
8168,tcp,sv_P5
62104,tcp,sv_P5
59132,udp,sv_P1
23813,icmp,sv_P5
39778,icmp,email
37218,tcp,sv_P2
42433,tcp,sv_P3
64514,gre,sv_P5
9871,tcp,sv_P3
44644,icmp,sv_P1
11799,icmp,sv_P2
8720,icmp,sv_P1
37494,udp,sv_P2
26990,icmp,sv_P10
5752,udp,sv_P2
22229,gre,sv_P5
28768,gre,sv_P1
36100,gre,sv_P3
9395,gre,sv_P10
42836,gre,sv_P3
23669,icmp,sv_P10
6195,icmp,sv_P1
33088,tcp,sv_P4
21342,tcp,sv_P3
29743,udp,sv_P5
19960,gre,sv_P10
25694,icmp,sv_P2
10934,gre,sv_P5
13116,icmp,email
11028,icmp,sv_P2
6543,udp,sv_P2
13931,udp,sv_P2
17679,tcp,email
20063,icmp,sv_P3
61911,udp,sv_P5
41892,gre,sv_P3
53422,gre,sv_P1
62566,gre,email
55496,tcp,sv_P1
23340,tcp,sv_P1
56832,gre,email
3252,icmp,sv_P1
24693,icmp,sv_P10
21870,udp,sv_P10
21485,udp,sv_P5
64867,gre,sv_P10
52424,tcp,sv_P3
58833,gre,sv_P2
8338,icmp,sv_P2
54623,tcp,sv_P10
57099,udp,sv_P10
22463,icmp,sv_P3
19447,udp,sv_P1
34445,icmp,email
25004,udp,sv_P4
34623,tcp,sv_P2
60918,gre,sv_P4
42784,icmp,email
52593,tcp,sv_P5
8366,gre,sv_P4
58958,udp,sv_P3
21164,tcp,sv_P1
53789,tcp,sv_P10
63784,icmp,sv_P4
50298,tcp,sv_P3
64713,gre,sv_P5
33215,gre,sv_P4
13632,tcp,sv_P10
17275,gre,sv_P2
45058,icmp,sv_P10
59119,tcp,sv_P5
29594,udp,sv_P3
4324,gre,sv_P2
42761,tcp,sv_P10
39546,icmp,sv_P10
19628,gre,sv_P1
36021,icmp,sv_P3
38320,gre,sv_P4
22578,gre,sv_P4
20617,icmp,sv_P5
61387,icmp,sv_P10
62871,icmp,email
5386,gre,sv_P1
54570,tcp,email
31573,icmp,sv_P2
46947,tcp,sv_P2
10861,icmp,sv_P5
57092,udp,sv_P5
47400,tcp,sv_P2
6402,icmp,email
37257,icmp,email
5113,tcp,sv_P1
17724,icmp,sv_P10
11088,udp,sv_P2
10376,tcp,sv_P10
24248,udp,sv_P2
64416,icmp,sv_P2
4942,udp,sv_P3
35385,tcp,sv_P4
11582,tcp,sv_P4
50263,gre,sv_P3
49662,tcp,sv_P1
36939,gre,sv_P10
60371,tcp,email
62792,gre,sv_P10
51492,udp,sv_P10
57251,udp,sv_P5
15652,udp,sv_P5
21723,gre,sv_P5
16715,udp,sv_P3
6747,gre,sv_P2
61815,tcp,sv_P4
28202,udp,sv_P4
1888,icmp,email
38613,gre,sv_P2
34114,gre,sv_P10
16102,tcp,sv_P4
17021,gre,sv_P5
18393,tcp,email
59702,tcp,sv_P10
47808,tcp,sv_P1
24995,gre,sv_P10
22295,tcp,email
21530,udp,sv_P5
30063,tcp,sv_P5
27255,tcp,sv_P5
41429,tcp,sv_P5
36125,icmp,sv_P10
30645,udp,sv_P10
53327,icmp,email
62976,tcp,email
38214,icmp,sv_P10
8090,gre,sv_P4
17370,tcp,sv_P2
1868,udp,sv_P5
32460,gre,sv_P4
32875,tcp,sv_P4
14983,gre,sv_P10
28598,gre,sv_P3
52124,tcp,email
38552,gre,sv_P3
1672,gre,sv_P10
25300,icmp,sv_P10
62309,icmp,sv_P4
54001,tcp,sv_P1
63437,icmp,email
36059,tcp,sv_P3
47919,udp,sv_P1
5463,tcp,sv_P4
3421,icmp,sv_P2
61534,udp,sv_P1
18036,gre,email
8285,tcp,sv_P2
31082,gre,sv_P10
48620,icmp,sv_P5
51083,gre,email
40230,gre,sv_P1
53981,tcp,sv_P10
52800,icmp,email
54998,udp,sv_P3
50970,gre,sv_P5
25212,udp,sv_P1
53222,udp,sv_P4
12624,tcp,sv_P5
36355,udp,sv_P4
48611,tcp,sv_P10
19697,udp,sv_P1
8403,udp,sv_P1
49340,icmp,sv_P3
4418,gre,sv_P5
47252,icmp,sv_P2
16439,icmp,email
32834,icmp,sv_P10
23099,udp,sv_P10
62374,gre,sv_P5
46247,udp,sv_P1
64160,icmp,sv_P5
54209,tcp,sv_P10
62920,gre,sv_P4
37718,tcp,sv_P5
12152,udp,sv_P1
26715,udp,sv_P10
39315,gre,sv_P2
29206,gre,sv_P10
54579,tcp,sv_P2
17226,tcp,sv_P3
29414,udp,email
63533,udp,sv_P10
46398,tcp,sv_P1
7799,gre,sv_P4
21671,icmp,sv_P5
40579,tcp,sv_P5
20335,tcp,sv_P3
15947,icmp,sv_P2
59757,tcp,sv_P3
55468,icmp,sv_P2
41021,udp,sv_P5
5076,udp,sv_P10
35563,tcp,sv_P1
62714,udp,sv_P1
36320,gre,sv_P4
14038,udp,sv_P3
20623,icmp,sv_P10
6286,gre,sv_P1
2454,udp,sv_P2
21077,tcp,sv_P5
42256,icmp,sv_P4
30276,udp,sv_P2
62015,gre,sv_P2
8008,icmp,sv_P10
10096,gre,sv_P2
13801,tcp,email
20512,icmp,sv_P4
2974,udp,sv_P3
34085,tcp,sv_P1
35173,icmp,sv_P3
62447,tcp,sv_P3
55661,icmp,sv_P5
21249,gre,sv_P3
20320,udp,sv_P3
30368,gre,sv_P1
49102,udp,sv_P2
6357,icmp,sv_P10
32486,tcp,sv_P3
40047,udp,sv_P3
47217,gre,email
21501,udp,email
29842,icmp,sv_P2
12953,gre,sv_P10
54280,gre,sv_P2
12122,tcp,sv_P4
41107,icmp,sv_P1
5193,icmp,sv_P2
19925,gre,sv_P2
30693,udp,sv_P3
51773,icmp,sv_P5
40440,icmp,email
40867,gre,email
12759,icmp,sv_P1
52937,gre,sv_P10
37990,tcp,sv_P3
16345,tcp,sv_P10
44051,udp,sv_P4
33419,icmp,sv_P2
38137,icmp,sv_P1
64901,udp,sv_P1
19530,udp,sv_P2
64227,icmp,sv_P5
6578,gre,sv_P3
58163,udp,sv_P1
10083,udp,sv_P3
23700,icmp,sv_P5
26670,tcp,sv_P2
20706,tcp,sv_P4
34492,tcp,sv_P10
27045,icmp,sv_P5
21111,tcp,sv_P1
24885,gre,sv_P2
26829,udp,email
54,udp,sv_P3
32851,tcp,sv_P2
50056,icmp,sv_P10
24691,gre,email
55253,icmp,email
10965,udp,sv_P10
12245,icmp,sv_P4
14400,tcp,sv_P2
13018,icmp,email
29005,gre,email
36901,tcp,sv_P4
4620,icmp,sv_P4
16759,udp,sv_P10
34145,gre,sv_P3
18396,icmp,sv_P3
38505,icmp,sv_P4
51470,tcp,sv_P5
60193,gre,sv_P1
50679,icmp,sv_P10
18916,udp,sv_P1
36997,tcp,email
63238,udp,email
11655,icmp,sv_P1
3715,gre,sv_P4
35699,tcp,sv_P4
7265,gre,sv_P3
36996,gre,sv_P2
